Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
18239,34,Male,Tie,Clothing,22,Tennessee,L,Turquoise,Spring,4.8,Yes,Same Day Delivery,No,No,23,Cryptocurrency,Quarterly
18240,40,Male,Shoes,Accessories,54,South Carolina,M,Silver,Fall,1.7,Yes,Store Pickup,No,No,53,Credit Card,Every 3 Months
18241,67,Male,Flip-flops,Clothing,85,Arkansas,L,Peach,Winter,4.0,Yes,Store Pickup,Yes,No,65,Credit Card,Bi-Weekly
18242,69,Male,Blouse,Accessories,41,Washington,L,Brown,Winter,1.2,No,Express,Yes,No,72,Credit Card,Monthly
18243,27,Male,Sunglasses,Footwear,35,Idaho,M,Indigo,Fall,1.7,No,2-Day Shipping,Yes,Yes,84,Cryptocurrency,Quarterly
18244,44,Male,Loafers,Footwear,79,Maryland,S,Yellow,Winter,4.1,Yes,International Shipping,Yes,No,48,Debit Card,Every 3 Months
18245,52,Male,Jacket,Clothing,91,New York,L,Orange,Fall,4.3,No,International Shipping,No,Yes,1,Bank Transfer,Weekly
18246,58,Male,Necklace,Outerwear,78,Rhode Island,S,Orange,Winter,2.2,No,Free Shipping,Yes,No,94,Bank Transfer,Weekly
18247,29,Male,Dress,Outerwear,79,Washington,M,Orange,Spring,2.5,Yes,Standard,Yes,No,70,Bank Transfer,Quarterly
18248,41,Female,Hat,Accessories,33,Arkansas,M,Pink,Summer,3.7,No,Next Day Air,No,No,57,Debit Card,Bi-Weekly
18249,24,Female,Swimsuit,Footwear,36,Louisiana,XL,Silver,Summer,1.1,Yes,International Shipping,Yes,No,89,Debit Card,Monthly
18250,50,Male,Gloves,Outerwear,38,Iowa,M,Turquoise,Fall,2.8,No,2-Day Shipping,Yes,No,81,Debit Card,Quarterly
18251,57,Female,Sweater,Accessories,62,Alabama,S,Beige,Fall,2.5,No,International Shipping,Yes,Yes,76,Cryptocurrency,Weekly
18252,44,Female,Belt,Clothing,53,Indiana,L,Lavender,Fall,3.5,Yes,Express,No,Yes,97,PayPal,Quarterly
18253,30,Male,Shorts,Accessories,25,New Mexico,L,Teal,Winter,3.6,Yes,2-Day Shipping,Yes,No,78,Venmo,Bi-Weekly
18254,21,Female,Bracelet,Footwear,61,Maryland,XL,Turquoise,Summer,3.1,Yes,Free Shipping,No,No,37,Debit Card,Bi-Weekly
18255,40,Female,Jacket,Outerwear,91,North Dakota,XL,Cyan,Spring,1.4,Yes,Standard,No,No,34,Cryptocurrency,Bi-Weekly
18256,70,Female,Tracksuit,Clothing,44,Oklahoma,L,Purple,Winter,3.1,Yes,Express,Yes,Yes,29,PayPal,Weekly
18257,66,Female,Tie,Outerwear,46,Montana,M,Lavender,Summer,1.1,Yes,2-Day Shipping,No,Yes,21,Cryptocurrency,Monthly
18258,33,Male,Shorts,Outerwear,81,Nevada,L,Orange,Winter,3.4,Yes,Free Shipping,No,Yes,46,PayPal,Fortnightly
18259,42,Male,Flip-flops,Footwear,63,Utah,XL,Indigo,Summer,1.7,No,Standard,No,Yes,74,Cash,Weekly
18260,51,Male,Blouse,Accessories,69,Tennessee,L,Teal,Spring,1.4,No,International Shipping,No,No,40,Bank Transfer,Quarterly
18261,69,Male,Boots,Clothing,60,Arizona,XL,Violet,Summer,1.4,Yes,2-Day Shipping,Yes,Yes,88,Venmo,Bi-Weekly
18262,37,Male,Swimsuit,Footwear,94,Michigan,M,Green,Fall,2.9,No,Store Pickup,Yes,Yes,88,PayPal,Monthly
18263,48,Male,Jeans,Clothing,89,South Dakota,L,Green,Spring,3.7,No,Standard,Yes,No,28,Venmo,Monthly
18264,42,Male,Scarf,Clothing,65,Alabama,XL,Black,Summer,4.5,Yes,Express,Yes,No,20,Credit Card,Monthly
18265,58,Female,Sandals,Outerwear,74,Connecticut,M,Teal,Fall,1.5,No,Next Day Air,Yes,No,5,Venmo,Every 3 Months
18266,52,Female,Sunglasses,Clothing,75,Delaware,XL,Magenta,Summer,3.6,Yes,International Shipping,No,No,79,Cash,Bi-Weekly
18267,44,Male,Flip-flops,Outerwear,78,Texas,S,White,Spring,2.5,No,Overnight Shipping,No,No,97,Credit Card,Monthly
18268,28,Male,Shorts,Outerwear,74,Georgia,S,Violet,Spring,2.0,Yes,Store Pickup,Yes,Yes,87,PayPal,Weekly
18269,64,Male,Sweater,Accessories,41,Florida,M,Red,Spring,4.4,No,Overnight Shipping,Yes,No,91,Credit Card,Every 3 Months
18270,45,Male,Belt,Accessories,66,North Carolina,XL,Peach,Fall,1.1,No,Standard,No,No,82,Bank Transfer,Quarterly
18271,69,Female,Shoes,Clothing,73,North Carolina,M,Black,Spring,4.2,Yes,Overnight Shipping,Yes,Yes,18,Debit Card,Monthly
18272,45,Female,Shorts,Footwear,67,Oregon,XL,White,Summer,3.9,Yes,Express,No,No,33,Debit Card,Bi-Weekly
18273,37,Male,Backpack,Accessories,21,Rhode Island,M,Gray,Spring,4.4,Yes,Standard,Yes,No,21,Cash,Quarterly
18274,24,Male,Boots,Clothing,81,Pennsylvania,S,Maroon,Fall,4.1,No,Free Shipping,No,No,4,Venmo,Bi-Weekly
18275,69,Female,Shoes,Accessories,29,Georgia,XL,Teal,Summer,4.6,Yes,Store Pickup,No,No,36,Debit Card,Every 3 Months
18276,60,Female,Backpack,Clothing,32,Arizona,M,Maroon,Fall,2.5,No,Free Shipping,Yes,Yes,49,PayPal,Monthly
18277,23,Male,Hoodie,Clothing,34,Iowa,XL,Charcoal,Fall,2.8,No,Express,Yes,Yes,43,Cryptocurrency,Monthly
18278,60,Female,Jacket,Accessories,26,Idaho,L,Peach,Winter,3.3,No,Next Day Air,Yes,No,95,PayPal,Weekly
18279,35,Male,Backpack,Accessories,54,Pennsylvania,XL,Cyan,Fall,1.9,No,Next Day Air,No,Yes,56,Cryptocurrency,Monthly
18280,46,Female,Bracelet,Clothing,73,Rhode Island,S,Olive,Summer,4.6,Yes,2-Day Shipping,Yes,Yes,69,Cryptocurrency,Bi-Weekly
18281,28,Male,Dress,Footwear,52,Wyoming,S,Silver,Fall,4.4,Yes,Store Pickup,Yes,Yes,2,Venmo,Annually
18282,45,Female,Hat,Footwear,73,Idaho,L,Silver,Winter,2.8,Yes,Overnight Shipping,No,Yes,39,Venmo,Weekly
18283,28,Male,Sunglasses,Accessories,46,North Dakota,M,Purple,Winter,3.7,Yes,Free Shipping,Yes,Yes,71,PayPal,Bi-Weekly
18284,56,Male,Blouse,Footwear,55,Kansas,L,Violet,Winter,5.0,No,Free Shipping,Yes,No,61,Cryptocurrency,Monthly
18285,31,Female,Shorts,Footwear,64,Ohio,S,Beige,Summer,4.3,Yes,Store Pickup,No,Yes,70,Debit Card,Weekly
18286,44,Female,Necklace,Outerwear,32,Alabama,M,Violet,Spring,3.1,No,Same Day Delivery,No,Yes,85,Credit Card,Every 3 Months
18287,50,Female,Necklace,Footwear,53,Nebraska,S,Cyan,Summer,2.0,No,Next Day Air,Yes,Yes,52,PayPal,Every 3 Months
18288,18,Male,Sweater,Outerwear,68,Texas,L,Purple,Spring,2.2,Yes,2-Day Shipping,No,No,98,Venmo,Fortnightly
18289,60,Male,Skirt,Accessories,29,Maine,S,Yellow,Spring,1.1,Yes,Overnight Shipping,No,Yes,90,PayPal,Every 3 Months
18290,28,Male,Vest,Footwear,47,Maine,M,White,Winter,4.8,No,International Shipping,Yes,No,99,Bank Transfer,Every 3 Months
18291,58,Female,Loafers,Footwear,60,Maine,L,Silver,Winter,4.8,No,Next Day Air,No,No,30,Credit Card,Every 3 Months
18292,46,Male,Cufflinks,Accessories,26,Michigan,M,Indigo,Winter,4.1,No,Next Day Air,Yes,Yes,93,Cash,Every 3 Months
18293,27,Female,Overalls,Footwear,83,Montana,XL,Peach,Summer,3.1,No,Standard,No,Yes,88,Cryptocurrency,Weekly
18294,22,Male,Raincoat,Clothing,43,Vermont,XL,Magenta,Spring,3.2,Yes,Free Shipping,No,Yes,81,Venmo,Annually
18295,30,Female,Dress,Outerwear,98,Oregon,XL,White,Winter,1.1,No,Same Day Delivery,Yes,Yes,53,Credit Card,Monthly
18296,65,Male,Coat,Outerwear,94,Rhode Island,M,Red,Fall,2.4,Yes,Express,No,Yes,50,Credit Card,Monthly
18297,44,Male,Socks,Footwear,23,Texas,S,Charcoal,Summer,2.3,Yes,Same Day Delivery,Yes,Yes,11,Bank Transfer,Bi-Weekly
18298,18,Female,Dress,Accessories,57,Texas,L,Magenta,Winter,2.9,No,Standard,No,No,57,Cryptocurrency,Weekly
18299,25,Female,Jeans,Clothing,96,Arizona,L,Indigo,Winter,4.1,No,Same Day Delivery,Yes,Yes,63,Venmo,Monthly
18300,39,Male,Hoodie,Outerwear,70,Idaho,XL,Teal,Winter,4.2,Yes,2-Day Shipping,No,Yes,17,Bank Transfer,Quarterly
18301,57,Male,Watch,Accessories,64,Nebraska,M,Maroon,Spring,3.1,Yes,Same Day Delivery,Yes,No,45,Cash,Bi-Weekly
18302,53,Male,Windbreaker,Footwear,94,Connecticut,M,Orange,Fall,4.7,Yes,Next Day Air,No,Yes,89,Venmo,Monthly
18303,25,Female,Cardigan,Footwear,56,Connecticut,XL,Indigo,Fall,2.6,No,Overnight Shipping,No,Yes,37,Cash,Fortnightly
18304,29,Female,Shoes,Accessories,83,Maine,XL,Turquoise,Fall,4.2,Yes,Same Day Delivery,No,No,10,Cryptocurrency,Annually
18305,35,Female,Flip-flops,Footwear,51,Kansas,M,Maroon,Winter,4.3,No,International Shipping,Yes,Yes,55,Cryptocurrency,Every 3 Months
18306,30,Female,Cap,Accessories,27,Arkansas,M,Green,Fall,1.9,No,Next Day Air,Yes,Yes,24,Debit Card,Annually
18307,34,Female,Belt,Footwear,37,New Hampshire,XL,Lavender,Fall,3.2,No,Express,Yes,Yes,73,Credit Card,Bi-Weekly
18308,24,Female,Backpack,Clothing,58,Hawaii,S,Cyan,Summer,3.4,No,Same Day Delivery,Yes,Yes,7,Cryptocurrency,Bi-Weekly
18309,63,Male,Backpack,Footwear,57,Michigan,XL,Maroon,Spring,2.0,No,Standard,Yes,No,59,Bank Transfer,Fortnightly
18310,65,Female,Sneakers,Accessories,53,Nevada,L,Turquoise,Winter,1.4,Yes,Next Day Air,Yes,Yes,85,Debit Card,Quarterly
18311,31,Female,Backpack,Footwear,81,Florida,L,Olive,Summer,3.6,Yes,Next Day Air,Yes,Yes,22,Venmo,Monthly
18312,60,Male,Sunglasses,Clothing,75,Idaho,S,Lavender,Winter,4.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Every 3 Months
18313,31,Male,Boots,Footwear,92,South Carolina,XL,Beige,Summer,1.9,No,Free Shipping,No,No,19,Bank Transfer,Every 3 Months
18314,49,Male,Raincoat,Clothing,24,Alaska,L,Maroon,Summer,1.4,Yes,2-Day Shipping,No,Yes,72,Cash,Fortnightly
18315,30,Female,Shoes,Footwear,68,Indiana,L,Blue,Winter,4.9,Yes,Standard,Yes,No,55,Bank Transfer,Quarterly
18316,26,Male,Jewelry,Outerwear,98,Delaware,L,Maroon,Winter,3.2,No,Express,Yes,No,52,Debit Card,Quarterly
18317,22,Female,Cap,Outerwear,92,Maine,L,Charcoal,Summer,3.8,No,Next Day Air,Yes,No,57,Credit Card,Annually
18318,39,Female,Tie,Outerwear,34,Arkansas,M,Yellow,Spring,3.1,Yes,Standard,Yes,Yes,65,Bank Transfer,Weekly
18319,57,Female,Socks,Accessories,70,Virginia,XL,White,Fall,4.9,No,International Shipping,No,Yes,67,Venmo,Every 3 Months
18320,31,Female,Raincoat,Outerwear,94,New Jersey,L,Blue,Fall,2.4,Yes,Free Shipping,Yes,Yes,49,Credit Card,Monthly
18321,31,Female,Hat,Clothing,71,Wisconsin,M,White,Summer,4.8,No,Store Pickup,No,No,10,Credit Card,Monthly
18322,44,Female,Boots,Clothing,56,Idaho,XL,Turquoise,Winter,1.2,No,Standard,No,No,99,PayPal,Every 3 Months
18323,53,Male,Coat,Outerwear,95,Hawaii,XL,Peach,Spring,3.6,No,Express,No,Yes,59,Credit Card,Bi-Weekly
18324,20,Female,Vest,Outerwear,74,Indiana,L,Silver,Fall,3.5,Yes,International Shipping,Yes,No,89,Cash,Fortnightly
18325,47,Male,Flip-flops,Footwear,65,Vermont,S,Beige,Fall,1.0,No,Next Day Air,Yes,No,29,Bank Transfer,Bi-Weekly
18326,26,Male,Dress,Footwear,60,Wyoming,L,Pink,Spring,3.8,Yes,Free Shipping,No,No,49,PayPal,Weekly
18327,30,Female,Tracksuit,Accessories,21,Utah,L,Magenta,Spring,2.8,Yes,Free Shipping,No,Yes,46,Bank Transfer,Monthly
18328,66,Female,Watch,Accessories,70,Mississippi,M,Lavender,Winter,1.3,Yes,Free Shipping,No,No,89,Bank Transfer,Every 3 Months
18329,33,Male,Vest,Clothing,33,Hawaii,XL,Cyan,Summer,3.8,No,Store Pickup,No,No,72,Bank Transfer,Annually
18330,52,Male,Backpack,Outerwear,87,Arizona,M,White,Spring,3.4,No,Same Day Delivery,Yes,No,35,Debit Card,Monthly
18331,20,Female,Watch,Accessories,36,Oklahoma,L,Red,Fall,4.5,Yes,Overnight Shipping,No,No,73,PayPal,Fortnightly
18332,64,Female,Hoodie,Clothing,23,North Carolina,M,Peach,Winter,3.4,No,International Shipping,No,Yes,66,Cryptocurrency,Monthly
18333,38,Male,Shirt,Footwear,73,Delaware,XL,Gold,Summer,1.1,No,Standard,No,No,45,Debit Card,Monthly
18334,64,Male,T-shirt,Outerwear,85,Oklahoma,M,Lavender,Fall,1.7,No,Store Pickup,Yes,No,65,Cryptocurrency,Monthly
18335,43,Male,Pants,Clothing,67,South Dakota,XL,Red,Winter,2.1,No,Store Pickup,No,Yes,44,Cash,Monthly
18336,18,Female,Jewelry,Outerwear,29,New Hampshire,S,Peach,Winter,1.1,Yes,Store Pickup,Yes,No,9,Cryptocurrency,Bi-Weekly
18337,28,Male,Blouse,Accessories,78,Maine,L,Brown,Summer,2.5,Yes,Store Pickup,Yes,No,28,Credit Card,Every 3 Months
18338,22,Male,Hat,Footwear,78,Kentucky,S,Gold,Fall,4.6,No,Overnight Shipping,Yes,Yes,28,PayPal,Every 3 Months
18339,41,Male,Loafers,Outerwear,75,Tennessee,L,Olive,Summer,1.2,No,Store Pickup,No,No,48,Debit Card,Annually
18340,63,Male,Coat,Clothing,88,Wyoming,M,Indigo,Fall,4.7,Yes,Free Shipping,Yes,No,78,Debit Card,Bi-Weekly
18341,36,Male,Cardigan,Accessories,35,Missouri,M,Teal,Fall,3.8,Yes,Same Day Delivery,No,Yes,28,Bank Transfer,Quarterly
18342,42,Female,Jewelry,Footwear,62,Missouri,XL,Turquoise,Summer,3.8,Yes,2-Day Shipping,No,No,80,PayPal,Quarterly
18343,25,Male,Scarf,Accessories,21,Arizona,M,Peach,Fall,2.4,Yes,Express,Yes,No,0,Cryptocurrency,Every 3 Months
18344,44,Male,Watch,Footwear,88,Alabama,S,Violet,Fall,2.0,No,Standard,Yes,Yes,35,Credit Card,Quarterly
18345,36,Female,Handbag,Outerwear,56,Maine,XL,Turquoise,Fall,1.6,No,Next Day Air,No,No,84,Credit Card,Quarterly
18346,31,Male,Overalls,Accessories,33,Illinois,S,Peach,Spring,3.2,No,Next Day Air,Yes,Yes,88,Cryptocurrency,Bi-Weekly
18347,69,Female,Watch,Footwear,67,Idaho,XL,Violet,Fall,4.9,Yes,International Shipping,No,No,85,Bank Transfer,Quarterly
18348,22,Male,Flip-flops,Clothing,84,Washington,L,Gray,Fall,2.5,Yes,2-Day Shipping,Yes,Yes,91,Credit Card,Bi-Weekly
18349,39,Male,Skirt,Clothing,75,Oregon,S,Black,Winter,4.6,No,Next Day Air,Yes,No,5,PayPal,Fortnightly
18350,40,Male,Hoodie,Footwear,45,Nebraska,S,Violet,Spring,2.4,No,Store Pickup,Yes,Yes,74,Credit Card,Monthly
18351,54,Male,Pants,Accessories,22,Oregon,XL,Cyan,Summer,4.6,Yes,2-Day Shipping,Yes,No,61,PayPal,Quarterly
18352,46,Female,Handbag,Outerwear,47,North Dakota,L,White,Summer,4.1,Yes,International Shipping,Yes,Yes,53,Debit Card,Annually
18353,66,Male,Tie,Outerwear,34,Maine,XL,Yellow,Spring,2.7,Yes,Free Shipping,No,Yes,28,Credit Card,Annually
18354,34,Male,Sneakers,Outerwear,52,Wyoming,S,Orange,Spring,4.7,Yes,Next Day Air,Yes,Yes,76,Venmo,Annually
18355,39,Female,Jewelry,Clothing,68,Kansas,S,Gold,Summer,3.3,Yes,International Shipping,No,Yes,40,Bank Transfer,Monthly
18356,33,Female,Jewelry,Clothing,59,Washington,S,Silver,Fall,1.3,No,International Shipping,Yes,No,25,Cryptocurrency,Fortnightly
18357,70,Male,Shoes,Clothing,65,Wyoming,M,Indigo,Spring,2.1,Yes,International Shipping,Yes,No,85,Bank Transfer,Quarterly
18358,43,Female,Shirt,Clothing,20,South Dakota,XL,Green,Summer,3.6,No,Standard,No,No,81,Credit Card,Bi-Weekly
18359,38,Female,Shirt,Clothing,52,Alabama,XL,Cyan,Summer,3.5,Yes,Overnight Shipping,No,Yes,73,Cash,Annually
18360,53,Male,Vest,Accessories,97,California,M,Indigo,Summer,2.5,No,Overnight Shipping,Yes,No,81,Venmo,Monthly
18361,56,Male,Windbreaker,Footwear,93,Minnesota,XL,Maroon,Fall,1.7,Yes,Store Pickup,No,No,89,Bank Transfer,Bi-Weekly
18362,49,Male,Socks,Accessories,97,Alaska,XL,Silver,Winter,4.6,No,Overnight Shipping,No,Yes,81,Bank Transfer,Monthly
18363,33,Male,Sandals,Footwear,68,Wisconsin,M,Peach,Fall,2.3,Yes,International Shipping,No,No,9,PayPal,Every 3 Months
18364,64,Female,Loafers,Accessories,72,North Dakota,XL,Beige,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,80,Venmo,Bi-Weekly
18365,36,Male,Watch,Clothing,97,Louisiana,XL,Brown,Fall,1.8,No,International Shipping,Yes,Yes,22,Bank Transfer,Weekly
18366,19,Female,Cardigan,Accessories,45,Missouri,XL,Green,Winter,4.2,No,Overnight Shipping,Yes,No,41,Bank Transfer,Monthly
18367,56,Female,Flip-flops,Accessories,36,Connecticut,S,Red,Fall,3.8,No,Next Day Air,Yes,Yes,46,PayPal,Annually
18368,62,Female,Coat,Clothing,31,Montana,S,Brown,Summer,1.6,No,Same Day Delivery,No,No,36,Credit Card,Annually
18369,59,Male,Tracksuit,Outerwear,91,California,L,Black,Winter,2.4,No,Free Shipping,No,Yes,90,Debit Card,Quarterly
18370,38,Male,Swimsuit,Outerwear,27,Tennessee,L,Gold,Fall,4.4,No,International Shipping,Yes,Yes,90,PayPal,Monthly
18371,39,Male,Belt,Accessories,76,Iowa,XL,Pink,Fall,4.6,No,Same Day Delivery,Yes,Yes,3,PayPal,Annually
18372,27,Male,Earrings,Outerwear,46,Minnesota,S,Lavender,Summer,1.2,Yes,International Shipping,No,No,64,Cryptocurrency,Annually
18373,23,Male,Belt,Footwear,65,Nebraska,S,Green,Winter,2.5,Yes,Free Shipping,No,Yes,49,Debit Card,Quarterly
18374,70,Male,Tie,Outerwear,61,Wisconsin,M,Gray,Summer,2.0,Yes,Free Shipping,Yes,No,65,Cryptocurrency,Fortnightly
18375,48,Female,Earrings,Accessories,92,Washington,XL,Peach,Winter,1.4,Yes,2-Day Shipping,No,Yes,57,Bank Transfer,Weekly
18376,28,Female,Overalls,Footwear,35,West Virginia,L,Silver,Winter,3.3,No,Standard,Yes,No,28,Bank Transfer,Quarterly
18377,32,Male,Swimsuit,Outerwear,96,Utah,L,Orange,Winter,2.1,Yes,Store Pickup,Yes,No,42,Cryptocurrency,Quarterly
18378,35,Female,Hoodie,Clothing,98,Washington,S,Gold,Fall,2.9,Yes,2-Day Shipping,Yes,No,11,Cryptocurrency,Every 3 Months
18379,62,Female,Sunglasses,Footwear,90,Pennsylvania,M,Maroon,Spring,2.1,Yes,International Shipping,No,No,82,Debit Card,Weekly
18380,64,Male,Hoodie,Footwear,45,Texas,L,Magenta,Fall,4.6,No,Overnight Shipping,No,Yes,98,Bank Transfer,Monthly
18381,49,Female,Gloves,Footwear,71,Missouri,XL,Beige,Winter,4.6,Yes,2-Day Shipping,No,Yes,7,PayPal,Every 3 Months
18382,22,Female,Skirt,Footwear,98,New Mexico,M,Olive,Winter,2.6,Yes,Express,No,No,16,Cash,Weekly
18383,38,Female,Gloves,Accessories,65,Kentucky,M,Cyan,Winter,2.1,Yes,Express,No,Yes,40,Cryptocurrency,Bi-Weekly
18384,23,Female,T-shirt,Footwear,70,Maine,M,Silver,Spring,1.8,No,2-Day Shipping,Yes,No,94,Debit Card,Weekly
18385,26,Male,Bracelet,Accessories,64,Hawaii,M,Gray,Fall,1.3,No,Standard,No,No,18,Cryptocurrency,Annually
18386,68,Female,Flip-flops,Accessories,85,Connecticut,XL,Pink,Fall,4.1,No,Store Pickup,Yes,Yes,13,PayPal,Monthly
18387,22,Female,Tie,Clothing,27,Tennessee,M,Gold,Fall,2.5,No,Same Day Delivery,Yes,Yes,45,Cash,Monthly
18388,36,Female,Sunglasses,Accessories,29,Arizona,S,Cyan,Winter,3.1,Yes,2-Day Shipping,No,Yes,14,Bank Transfer,Bi-Weekly
18389,63,Male,Sunglasses,Accessories,27,Utah,M,Orange,Winter,4.0,Yes,Same Day Delivery,No,No,11,Bank Transfer,Every 3 Months
18390,45,Female,Swimsuit,Clothing,91,Utah,S,Silver,Winter,4.2,Yes,Standard,No,No,85,PayPal,Fortnightly
18391,18,Male,Earrings,Clothing,65,Connecticut,S,Charcoal,Fall,1.3,No,Standard,Yes,Yes,0,Cryptocurrency,Weekly
18392,61,Male,Boots,Clothing,43,Georgia,L,Cyan,Spring,4.9,Yes,Same Day Delivery,Yes,Yes,83,PayPal,Weekly
18393,40,Female,Necklace,Footwear,49,Ohio,S,Violet,Spring,2.8,No,International Shipping,No,No,74,Cryptocurrency,Fortnightly
18394,70,Male,Scarf,Footwear,72,Kentucky,M,Peach,Fall,1.2,No,Standard,No,No,28,Venmo,Weekly
18395,64,Female,Hat,Footwear,70,Montana,XL,Teal,Summer,4.1,Yes,Standard,Yes,Yes,85,PayPal,Bi-Weekly
18396,42,Female,Scarf,Footwear,36,Tennessee,M,Blue,Winter,1.0,Yes,Express,No,Yes,19,Cryptocurrency,Fortnightly
18397,52,Female,Vest,Footwear,80,Illinois,M,Peach,Spring,4.2,Yes,Standard,Yes,No,11,Cryptocurrency,Weekly
18398,27,Male,Vest,Clothing,92,Nevada,M,Gray,Fall,4.9,No,2-Day Shipping,No,Yes,22,Cryptocurrency,Quarterly
18399,68,Male,Bracelet,Accessories,29,South Carolina,L,Gray,Winter,2.8,No,Same Day Delivery,Yes,No,13,PayPal,Bi-Weekly
18400,53,Male,Sunglasses,Clothing,37,Oklahoma,XL,Silver,Spring,2.0,Yes,Same Day Delivery,Yes,Yes,28,PayPal,Annually
18401,68,Female,Sunglasses,Footwear,92,Hawaii,S,Purple,Fall,3.5,No,Free Shipping,Yes,No,69,Venmo,Monthly
18402,51,Female,Handbag,Clothing,78,Hawaii,S,Violet,Winter,2.1,Yes,Overnight Shipping,Yes,Yes,70,Debit Card,Weekly
18403,40,Female,Handbag,Footwear,67,Kansas,L,Peach,Summer,3.1,Yes,International Shipping,Yes,Yes,52,Cash,Quarterly
18404,65,Male,Dress,Clothing,38,New Hampshire,L,Black,Winter,3.4,No,Free Shipping,Yes,No,86,Debit Card,Monthly
18405,18,Male,Blouse,Clothing,77,West Virginia,S,Pink,Fall,3.9,Yes,Standard,Yes,Yes,98,Credit Card,Quarterly
18406,29,Male,Swimsuit,Clothing,38,Oregon,L,Maroon,Spring,1.6,Yes,2-Day Shipping,No,Yes,14,Bank Transfer,Fortnightly
18407,33,Male,Sandals,Footwear,38,North Carolina,S,Beige,Spring,2.3,Yes,Next Day Air,Yes,No,10,Venmo,Quarterly
18408,48,Female,Cufflinks,Accessories,41,Oregon,L,Indigo,Summer,2.0,Yes,Same Day Delivery,No,No,50,Cryptocurrency,Quarterly
18409,52,Male,Shoes,Outerwear,50,Massachusetts,M,Orange,Fall,2.2,Yes,Store Pickup,Yes,Yes,83,Venmo,Annually
18410,31,Male,Coat,Outerwear,67,North Carolina,XL,Brown,Winter,1.9,No,Express,No,Yes,70,Venmo,Annually
18411,51,Female,Cap,Outerwear,47,Connecticut,L,Indigo,Fall,4.8,No,Express,No,Yes,60,Bank Transfer,Fortnightly
18412,68,Male,Watch,Footwear,71,Illinois,S,Indigo,Spring,3.2,Yes,International Shipping,No,No,82,Cryptocurrency,Monthly
18413,51,Female,Coat,Outerwear,28,North Dakota,S,Peach,Winter,3.0,No,Next Day Air,Yes,No,67,Bank Transfer,Weekly
18414,48,Male,Sunglasses,Footwear,54,Oklahoma,L,Silver,Summer,1.5,No,Store Pickup,Yes,Yes,3,PayPal,Quarterly
18415,58,Female,Jeans,Accessories,68,Oregon,M,Violet,Summer,4.3,No,Overnight Shipping,No,No,28,Debit Card,Bi-Weekly
18416,42,Female,Windbreaker,Accessories,34,Virginia,S,White,Fall,2.2,No,Next Day Air,Yes,No,40,Bank Transfer,Weekly
18417,61,Female,Cufflinks,Footwear,52,Arkansas,M,Black,Spring,4.5,No,Next Day Air,Yes,Yes,52,Bank Transfer,Quarterly
18418,20,Female,Jewelry,Accessories,63,North Carolina,M,Gray,Spring,4.5,Yes,Express,Yes,No,0,Credit Card,Weekly
18419,41,Male,Sneakers,Accessories,94,Colorado,M,Pink,Summer,2.1,No,Same Day Delivery,Yes,Yes,9,Venmo,Fortnightly
18420,22,Male,Tracksuit,Clothing,43,Alabama,S,Magenta,Fall,4.0,Yes,Express,No,Yes,9,Bank Transfer,Monthly
18421,56,Male,Tracksuit,Accessories,72,South Dakota,L,Purple,Fall,2.3,No,Store Pickup,Yes,Yes,62,Venmo,Bi-Weekly
18422,48,Male,Backpack,Clothing,90,Wisconsin,M,Charcoal,Spring,4.6,Yes,International Shipping,Yes,No,20,Bank Transfer,Quarterly
18423,19,Female,Scarf,Footwear,47,Kentucky,L,Lavender,Fall,3.9,No,Standard,Yes,No,28,Debit Card,Weekly
18424,60,Female,Swimsuit,Clothing,83,Rhode Island,M,Purple,Summer,1.7,Yes,Free Shipping,Yes,No,66,Cash,Fortnightly
18425,41,Male,Raincoat,Outerwear,30,Pennsylvania,S,Lavender,Winter,3.3,No,Same Day Delivery,No,No,60,Cryptocurrency,Quarterly
18426,58,Female,Jewelry,Clothing,98,Montana,XL,Turquoise,Summer,1.2,Yes,Store Pickup,Yes,No,41,PayPal,Every 3 Months
18427,21,Female,Loafers,Accessories,88,Florida,XL,Cyan,Summer,3.4,Yes,Express,Yes,Yes,41,Cash,Every 3 Months
18428,37,Female,Swimsuit,Footwear,90,Alabama,L,Silver,Spring,2.9,Yes,Express,No,No,10,Credit Card,Fortnightly
18429,23,Female,Earrings,Clothing,24,Connecticut,S,Teal,Spring,3.4,No,International Shipping,Yes,Yes,68,Credit Card,Bi-Weekly
18430,54,Female,Windbreaker,Clothing,44,Nebraska,S,Brown,Fall,3.7,Yes,Standard,No,Yes,42,Credit Card,Fortnightly
18431,44,Female,Sunglasses,Clothing,79,Wisconsin,S,Lavender,Spring,4.7,No,International Shipping,Yes,Yes,30,Credit Card,Weekly
18432,34,Male,T-shirt,Accessories,93,Kentucky,L,Gray,Winter,2.6,No,Standard,No,Yes,36,Venmo,Annually
18433,46,Male,Shirt,Outerwear,53,New Jersey,XL,Pink,Spring,3.3,No,Free Shipping,No,No,5,Cash,Monthly
18434,18,Male,Jacket,Outerwear,58,Minnesota,L,Orange,Spring,1.1,Yes,Next Day Air,No,Yes,43,Bank Transfer,Monthly
